Ad ID,Ad name,Ad set name,Campaign name,Creative title,Ad body,Ad creative image,Ad call_to_action type,Ad creative object type,Cost,Cost per website purchase,Website purchase ROAS (return on advertising spend),Website purchases,Website purchases conversion value
120211561578090645,KUMHO-buy-4-get-15-off-A-001.png,KUMHO | Purchase | 31 Oct | Buy 4 get 15% off | Cost Cap – Copy 2,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 get 15% off KUMHO tyres 🛞

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,102.47,,0,0,0
120212293844970645,Roadx-15%Off--A-003,RoadX | NZ | Purchase | 31 Dec | Get 15% Off,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 and get 15% off all RoadX tyres! 

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Drive away with premium, reliable tyres today.",,SHOP_NOW,SHARE,99.46,99.46,22.56,1,323.34
120213128642820645,Continental-AllTyres-Buy4Get15%Off-A-003,Continental | NZ | Purchase | 28 Feb | Buy 4 Get 15% Off,NZ | Prospecting | Launcher Lab,Shop smart with Tyroola 🛞,"Buy 4 Get 15% Off Continental Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,98.71,98.71,24.51,1,1575.46
120209790429880645,Michelin-Buy-4-get-$200-cashback-A-001.png,Michelin | New Link | Purchase | 31 July | $200 Cashback,AU | Prospecting | Promos | Launcher Lab,Instant Cashback,"Buy 4 selected Michelin tyres
Enjoy up to $200 Instant Cashback

⏱ Grab this deal while it lasts

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you

⭐️⭐️⭐️⭐️⭐️ “I never imagined buying tyres online with Tyroola… such a pleasant and fuss-free experience.” - John

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,98.68,98.68,1.92,1,189.2
120210534118140645,RAPID-15-off-RAPID-PCR-A-003.png – Copy,VIC | Promo | Broad,AU | Prospecting | Location | Launcher Lab,Buy online. We come to you.,"Buy 4 Get 15% Off Rapid Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,97.27,,0,0,0
120214319559170645,Main configurator_yellow | Tyres under 40 | VIC – Copy 2,VIC | Generic,AU | Prospecting | Location | Launcher Lab,Shop Smart with Tyroola,"Tired of overpaying for tyres? 🛞 

Saving on tyres has never been easier with Tyroola.

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,96.08,48.04,10.8,2,1038
120210792749990645,GRENLANDER-buy-4-get-15-off-4x4-A-001.png,Grenlander | Purchase | 31 Dec | Buy 4 Get 15% Off | exc WA,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"🛞 The best tyres at the best prices 

✅ Price Match Guarantee
✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres

⭐️⭐️⭐️⭐️⭐️ ""Very happy with these tyres, super cheap price, comfortable and very quiet ride""

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,95.9,,0,0,0
120212688615100645,DriverReview-Save-On-Money,"Non-promo | Save Money, Save Time",AU | Prospecting | Top Performers | Launcher Lab,Find a lower price? We'll match it,⭐⭐⭐⭐⭐ Great value and a very smooth experience from purchasing all the way through to fitment. - Chris,,SHOP_NOW,SHARE,94.14,,0,0,0
120210695070770645,PIRELLI-buy-4-get-up-to-$250-cashback-A-003.png,Pirelli | NZ | Purchase | 31 Aug | $200 Cashback,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Up to $200 Instant Cashbacks on all Pirelli tyres

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,93.68,46.84,0,2,775.68
120210792680210645,PIRELLI-buy-4-get-up-to-$150-cashback-A-003.png,Pirelli | Purchase | 30 Sep | $150 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Up to $150 Instant Cashbacks on all Pirelli tyres

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,92.71,18.54,34.03,5,3155
120213544104430645,Us vs them.png – with engagements,Non-promo | Us vs. them,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Our Tyres vs Their Tyres

✅ Transparent prices
✅ Convenient fitting
​​✅ Wide rage of reputable brands",,SHOP_NOW,SHARE,92.32,,0,0,0
120209238936470645,Creative-Iteration-V2-A-006.png,Broad | V3 | Creative Iteration | 25+,AU | Prospecting | Top Performers | Launcher Lab,Price Match Guaranteed,"Got 5 minutes?

Shop with Tyroola for the best brands at the best prices

✅ Transparent prices
✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres

Best tyre prices and service - I've been buying from Tyroola for many years, their prices are excellent and they will price match. Highly recommended! - ⭐️⭐️⭐️⭐️⭐️ Max

Learn more.",,LEARN_MORE,SHARE,92.07,,0,0,0
120214302301440645,Nexen | Jan 2025 promo v2,Nexen | Purchase | 28 Feb | Buy 4 Get 15% Off,AU | Prospecting | Promos | Launcher Lab,Shop smart with Tyroola 🛞,"🚨 Buy 4 NEXEN tyres and save up to 15%! 

Accelerate your savings on premium tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,SHOP_NOW,SHARE,90.81,,0,0,0
120214232524860645,Configurator | Honest prices_blue v1,Non-promo | No surprises,AU | Prospecting | Top Performers | Launcher Lab,Find a lower price? We'll match it.,"At Tyroola, what you see is what you pay - because we respect your time and budget.
Never worry about hidden costs - we're on your side 🛞

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you",,SHOP_NOW,SHARE,89.32,,0,0,0
120210792680220645,PIRELLI-buy-4-get-up-to-$150-cashback-A-001.png,Pirelli | Purchase | 30 Sep | $150 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,88.4,14.73,52.86,6,5217.4
120212971210540645,transapent_prices_non-promo-A-001-8.png – Copy,Broad | NZ | Q1 2023 Top Performers | 18+ | 7DC,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"At Tyroola, what you see is what you pay - because we respect your time and budget.
Never worry about hidden costs - we're on your side 🛞

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you",,SHOP_NOW,SHARE,88.25,,0,0,0
120208158365530645,Michelin-Buy-4-get-$200-cashback-A-003.png,Michelin | Purchase | 30 Nov | $200 Cashback,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 get up to $200 cashback on selected Michelin tyres!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,87.69,,0,0,0
120212818356830645,Catalogue | Bridgestone-001 – Copy,BRIDGESTONE | DriverReview | New Design | 25+ | 15% Off,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Buy 4 get 15% off Dueler HT 684 II and Potenza tyres!

Accelerate your savings on premium tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,SHOP_NOW,SHARE,85.13,,0,0,0
120213069529910645,Black Friday November 2024-A-001_with sitelinks,Black Friday 2024 NZ | All Brands | 15% off | Nov 25-29,NZ | Prospecting | Launcher Lab,Code: BLACKFRIDAY24,"🚨 Black Friday Sale 🚨

🛒 Use the discount code BLACKFRIDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,84.39,84.39,16.78,1,1416.32
120214024441890645,Homepage_Extension | BoxingDay December 2024,Boxing Day 2024 | AU | All Brands | 15% off | Dec 26-31,AU | Prospecting | Promos | Launcher Lab,Code: BOXINGDAY24,"🚨 Boxing Day Sale - EXTENDED 🚨

🛒 Use the discount code BOXINGDAY24 at checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,82.78,82.78,24.69,1,2043.75
120214442393300645,Catalogue | Grenlander-D-001_10%,GRENLANDER | DriverReview | Get 10% | 31 Jan | exc WA,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 10% Off Now,"🚨 Get a discount of up to 10% on all GRENLANDER tyres when you purchase 4! 

Accelerate your savings on tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,LEARN_MORE,SHARE,82.57,82.57,16.9,1,1395.8
120211561578050645,KUMHO-buy-4-get-15-off-A-003.png – Copy,KUMHO | Purchase | 31 Oct | Buy 4 get 15% off | Cost Cap – Copy 2,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 get 15% off KUMHO tyres 🛞

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,82.12,82.12,6.39,1,512
120211644647970645,Blackhawk | Buy 4 Get 15% Off | v2,Blackhawk | NZ | Purchase | 31 Oct | Buy 4 Get 15% Off,NZ | Prospecting | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Buy 4 and get 15% off all Blackhawk tyres! 

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Drive away with premium, reliable tyres today.",,LEARN_MORE,SHARE,80.24,,0,0,0
120214824480950645,Extension | Main Configurator | Australia Day Promo-A-003 – Copy,Australia Day Promo 2025 | AU | All Brands | 15% off | Jan 20 - 24,AU | Prospecting | Promos | Launcher Lab,Code: AUSDAY25,"🚨 Australia Day Sale - EXTENDED only for today! ⏰

🛒 Use the discount code AUSDAY25 at checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,79.58,11.37,87.76,7,6984.2
120210697774180645,Product Page | BFG-All-TerrainTAKO2-Buy4Get150CashBack-D-002.png,Broad | DriverReview | BFGoodrich |  All Terrain TA KO2 | 25+,AU | Prospecting | Top Performers | Launcher Lab,⭐️ 4.5 stars from 917 reviews,"⭐️⭐️⭐️⭐️⭐️ ""Great performance on road, have always been a fan of the All Terrain for both on and off road. One of those classic tyres that always delivers.""

⏱ Buy 4 and save up to $150 on Instant Cashback

✅ Price match guarantee
✅ No salesmen, just tyres
✅ Mobile tyre-fitters straight to your door

🛞 Saving on tyres has never been easier",,LEARN_MORE,SHARE,79.1,,0,0,0
120212264602230645,CRV2_Animation01,Broad | Creative Testing Top Performers | homepage,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Discover the ultimate driving experience with Tyroola 🛞
Join a community of thousands of delighted customers who have experienced the exceptional quality and performance of our tyres.

✅ Enter your tyre size  
✅ Compare tyres & save up to 50% of RRP 
✅ Fast delivery & fitting",,SHOP_NOW,SHARE,76.82,,0,0,0
120213127138030645,COMFORSER-15-off-DRIVERREVIEW-002,Comforser | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Save 15% off ALL Comforser tyres! ⏰

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,75.77,,0,0,0
120213128145810645,Zmax-15%Off-DriverReviews-002,ZMAX | Purchase | 28 Feb  15% Off,AU | Prospecting | Promos | Launcher Lab,Shop smart with Tyroola 🛞,"Get 15% off all ZMAX tyres! 💥

✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing 

Amazing discounts on your favourite tyre brands.",,SHOP_NOW,SHARE,75.45,,0,0,0
120209239241060645,D-003-StressFree.png,Broad | V4 | Stress Free Experience | 18+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Stress-Free Online Tyre Shopping 🛞

Ready for a change? Experience the future of tyre buying – shop stress-free online and make your purchase with confidence

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you

⭐⭐⭐⭐⭐ ""Easy process, communication good, tyres delivered with no fuss.  Will use again in future."" — David M",,LEARN_MORE,SHARE,75.27,,0,0,0
120211644527070645,Blackhawk | Buy 4 Get 15% Off | v1,Blackhawk | NZ | Purchase | 31 Oct | Buy 4 Get 15% Off,NZ | Prospecting | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Buy 4 and get 15% off all Blackhawk tyres! 

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Drive away with premium, reliable tyres today.",,SHOP_NOW,SHARE,73.69,,0,0,0
120211448147320645,Homepage | Generic Driver Reviews V3,Broad | DriverReview | Generic | 25+,AU | Prospecting | Top Performers | Launcher Lab,⭐️ 4.5 stars from 6265 reviews,"🛞 The best tyres at the best prices 

✅ Price Match Guarantee
✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres

⭐️⭐️⭐️⭐️⭐️ ""Very happy with these tyres, super cheap price, comfortable and very quiet ride""

Replace your tyres and have them fitted without leaving the house",,LEARN_MORE,SHARE,71.34,,0,0,0
120207001660450645,Hankook-Buy4Get15%Off-A-002.png,HANKOOK | NZ | Purchase | 28 Feb | Buy 4 get 15% off,NZ | Prospecting | Launcher Lab,Save on money. Save on time. 🛞,"Buy 4 get 15% off Hankook tyres 🛞

⭐️⭐️⭐️⭐️⭐️ ""Satisfied with product - Great price excellent service and a very fast delivery AA++"" - Richard

✅ The Best Prices—With our Price Match Guarantee
✅ Safety—With our Tyre Protect Plan
✅ Convenience—With Fitting Services near you

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,70.21,,0,0,0
120213916258560645,BoxingDay December 2024-homepage,Boxing Day 2024 | NZ | All Brands | 15% off | Dec 26-31 – Copy,NZ | Prospecting | Launcher Lab,Code: BOXINGDAY24,"🚨 Boxing Day Sale - Limited Time Only 🚨

🛒 Use the discount code BOXINGDAY24 at checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,70.15,,0,0,0
120211562750460645,Promo-BFG-A-003.png,BF Goodrich | Purchase | 30 Nov | $100 Cashback,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 Get $100 Cashback on selected BFGoodrich Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,70.07,,0,0,0
120212817722440645,Buy only the best-A-004,Broad | Best Brands Angle | 25+,AU | Prospecting | Top Performers | Launcher Lab,Buy online. We come to you.,"🛞 Need tyres? Get the best brands for less!

⭐⭐⭐⭐⭐ “Best place to buy tyres and no one can beat these prices. The fitting partners are amazing and provide professional and quick service.” - Bruce

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,LEARN_MORE,SHARE,68.76,,0,0,0
120210842844820645,Bridgestone-Buy4Get15%Off-A-002.png,Bridgestone | Purchase | 30 Sep | Buy 4 get 15% off | Cost Cap | 7dc,AU | Prospecting | Promos | Launcher Lab,🛞 Tyroola - Complete tyre-changing solution,"Buy 4 get 15% off Dueler HT 684 II tyres!

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,68.59,17.15,22.25,4,1526.2
120213128582990645,Continental-AllTyres-Buy4Get15%Off-A-001.png,Continental | NZ | Purchase | 28 Feb | Buy 4 Get 15% Off,NZ | Prospecting | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Buy 4 Get 15% Off on all CONTINENTAL tyres!  ⏰

Get ready to save huge on our best selection of tyres for a limited time only.

Avail this limited offer in 3 easy steps:
✅ Enter your tyre size
✅ Put 4 tyres in your cart - get the 4th free!
✅ Tyres will be delivered to your doorstep - fast.

Amazing discounts on your favourite tyre brands.",,SHOP_NOW,SHARE,67.71,,0,0,0
120213125943390645,Catalogue | Grenlander-D-002,GRENLANDER | DriverReview | Get 10% | 31 Jan | exc WA,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Get a discount of up to 15% on all GRENLANDER tyres when you purchase 4! 

Accelerate your savings on tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,LEARN_MORE,SHARE,67.41,,0,0,0
120213069529890645,Monday_Cyber Monday December 2024-B-003_with catalogue,Black Friday 2024 NZ | All Brands | 15% off | Nov 25-29,NZ | Prospecting | Launcher Lab,Code: CYBERMONDAY24,"🚨 Cyber Monday Sale 🚨

🛒 Use the discount code CYBERMONDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,66.78,,0,0,0
120213069529820645,Monday_Cyber Monday December 2024-B-001_with sitelinks,Black Friday 2024 NZ | All Brands | 15% off | Nov 25-29,NZ | Prospecting | Launcher Lab,Code: CYBERMONDAY24,"🚨 Cyber Monday Sale 🚨

🛒 Use the discount code CYBERMONDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,66.63,,0,0,0
120211782772310645,Video_Why Pay More,Non-promo | Mobile Fittings,AU | Prospecting | Top Performers | Launcher Lab,Buy tyres online. We'll fit them at your house.,"🤷‍♂️ Why pay more?

We price match so you can order online and be confident you’ve got the best deal.

✅ Trusted by 120,000+ customers
✅ No salesman, just tyres
✅ Mobile tyre fitters straight to your door

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,SHOP_NOW,VIDEO,66.06,,0,0,0
120210792680200645,PIRELLI-buy-4-get-up-to-$150-cashback-A-002.png,Pirelli | Purchase | 30 Sep | $150 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing 

Unbeatable prices on your favourite tyre brands",,LEARN_MORE,SHARE,65.84,7.32,81.46,9,5363
120212293568240645,Roadx-15%Off--A-003,RoadX | Purchase | 30 Nov | Buy 4 get 15% off,AU | Prospecting | Promos | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Buy 4 Get 15% Off Roadx Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,65.28,65.28,8.93,1,583
120213127808480645,Bridgestone-Buy4Get15%Off-A-002,Bridgestone | Purchase | 31 Dec | Buy 4 get 15% off,AU | Prospecting | Promos | Launcher Lab,"Join 120,000 happy customers","Buy 4 Get 15% off Dueler HT 684 II and Potenza Adrenalin RE003 tyres! 💥

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,64.85,,0,0,0
120211438229630645,Homepage | Generic Driver Reviews V2,Broad | DriverReview | Generic | 25+,AU | Prospecting | Top Performers | Launcher Lab,⭐️ 4.5 stars from 6265 reviews,"🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,LEARN_MORE,SHARE,64.23,,0,0,0
120211434189700645,Homepage |  Family Angle V1,Broad | Family Angle | homepage | v2,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"One family, one tyre solution 🛞

Whether it's for the family sedan, SUV, or minivan, we’ve got you covered. 

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Durable, reliable, and built for your family’s needs – discover the perfect tyres for all your drives.",,SHOP_NOW,SHARE,64.2,,0,0,0
120212293913830645,Imperial-AllTyres-Buy4Get15%Off-A-003.png,Imperial | NZ | Purchase | 31 Jan | Buy 4 Get 15% Off,NZ | Prospecting | Launcher Lab,Buy online. We come to you.,"Buy 4 get 15% off all Imperial tyres 🛞

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,63.25,,0,0,0
120210872023610645,Catalogue | Michelin-Pilot Sport 5-Buy4Get200CashBack-E-002.png,Broad | DriverReview | Michelin | Pilot Sport 5 | 25+,AU | Prospecting | Top Performers | Launcher Lab,Instant Cashback,"🤷‍♂️ Why pay more?

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,63.2,,0,0,0
120210697774190645,Catalogue | BFG-All-TerrainTAKO2-Buy4Get150CashBack-D-003.png,Broad | DriverReview | BFGoodrich |  All Terrain TA KO2 | 25+,AU | Prospecting | Top Performers | Launcher Lab,🤷‍♂️ Why pay more?,"🛞 Save up to $150 on All Terrain TA KO2s with our Instant Cashback 

⭐️⭐️⭐️⭐️⭐️ ""Great performance on road, have always been a fan of the All Terrain for both on and off road. One of those classic tyres that always delivers.""

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,LEARN_MORE,SHARE,61.34,61.34,21.64,1,402
120211563538800645,Catalogue | Kumho | V3,KUMHO | Purchase | 28 Feb | DriverReviews | Buy 4 get 15% off,AU | Prospecting | Promos | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Get a discount of up to 15% on all KUMHO tyres when you purchase 4! 

Accelerate your savings on premium tyres – limited offer!

✅Price Match Guarantee
✅Super fast delivery & fitting
✅Trusted by 120,000+ customers",,LEARN_MORE,SHARE,61.27,,0,0,0
120213127852430645,Bridgestone-Buy4Get15%Off-DriverReviews-001,Bridgestone | Purchase | 31 Dec | Buy 4 get 15% off,AU | Prospecting | Promos | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Buy 4 Get 15% off Dueler HT 684 II and Potenza Adrenalin RE003 tyres! 💥

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,60.81,60.81,6.53,1,302.8
120207001660480645,Bridgestone-Buy4Get15%Off-A-003.png,Bridgestone | NZ | Purchase | 30 Jun | Buy 4 get 15% off | Cost Cap,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Need a hand buying new tyres? We've got you covered! 

Save big on the Potenza Adrenalin RE003 with Tyroola

✅ Number 1 rated tyre company
✅ Thousands of 5-star customer reviews
✅ Fast and convenient delivery

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,59.75,29.88,143.36,2,4162
120206465233720645,Winrun-R330-Buy4Get15%Off-B-002.png – Copy,QLD | Generic,AU | Prospecting | Location | Launcher Lab,Buy online. We come to you.,"Buy 4 Get 15% off the Winrun R 330

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,59.09,,0,0,0
120213069529900645,Homepage | Black Friday November 2024-A-004,Black Friday 2024 NZ | All Brands | 15% off | Nov 25-29,NZ | Prospecting | Launcher Lab,Code: BLACKFRIDAY24,"🚨 Black Friday Sale 🚨

🛒 Use the discount code BLACKFRIDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,58.67,,0,0,0
120210177270460645,new link | Winrun-R330-Buy4Get15%Off-B-002.png,Broad | LTB v2 | Winrun | R 330 | DriverReviews | 25+,AU | Prospecting | Top Performers | Launcher Lab,Buy online. We come to you.,"Buy 4 Get 15% off the Winrun R 330s

⭐️⭐️⭐️⭐️⭐️ “Great tyres. They perform well in any condition and were definitely value for money”

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,58.23,,0,0,0
120214023275860645,Bridgestone-Buy4Get15%Off-A-002.png,Bridgestone | Purchase | 31 Jan | Buy 4 get 15% off,AU | Prospecting | Promos | Launcher Lab,🛞 Tyroola - Complete tyre-changing solution,"Buy 4 Get 15% off Potenza Adrenalin RE003 and ECOPIA EP300 tyres! 💥

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,57.78,,0,0,0
